단계,레벨,공격력,방어력,체력,공격력 강화 비용(G),방어력 강화 비용(G),체력 강화 비용(G),공격력 누적 비용(G),방어력 누적 비용(G),체력 누적 비용(G)
7,4179,4179,2090,31343,1091,1049,882,2330262,2242963,1893768
7,4180,4180,2090,31350,1091,1049,882,2331353,2244012,1894650
7,4181,4181,2091,31358,1091,1050,882,2332444,2245061,1895532
7,4182,4182,2091,31365,1092,1050,883,2333535,2246111,1896414
7,4183,4183,2092,31373,1092,1050,883,2334627,2247161,1897297
7,4184,4184,2092,31380,1092,1050,883,2335719,2248211,1898180
7,4185,4185,2093,31388,1093,1051,883,2336811,2249261,1899063
7,4186,4186,2093,31395,1093,1051,883,2337904,2250312,1899946
7,4187,4187,2094,31403,1093,1051,884,2338997,2251363,1900829
7,4188,4188,2094,31410,1093,1051,884,2340090,2252414,1901713
7,4189,4189,2095,31418,1094,1052,884,2341183,2253465,1902597
7,4190,4190,2095,31425,1094,1052,884,2342277,2254517,1903481
7,4191,4191,2096,31433,1094,1052,884,2343371,2255569,1904365
7,4192,4192,2096,31440,1094,1052,885,2344465,2256621,1905249
7,4193,4193,2097,31448,1095,1053,885,2345559,2257673,1906134
7,4194,4194,2097,31455,1095,1053,885,2346654,2258726,1907019
7,4195,4195,2098,31463,1095,1053,885,2347749,2259779,1907904
7,4196,4196,2098,31470,1095,1053,886,2348844,2260832,1908789
7,4197,4197,2099,31478,1096,1054,886,2349939,2261885,1909675
7,4198,4198,2099,31485,1096,1054,886,2351035,2262939,1910561
7,4199,4199,2100,31493,1096,1054,886,2352131,2263993,1911447
7,4200,4200,2100,31500,1096,1054,886,2353227,2265047,1912333
7,4201,4201,2101,31508,1097,1055,887,2354323,2266101,1913219
7,4202,4202,2101,31515,1097,1055,887,2355420,2267156,1914106
7,4203,4203,2102,31523,1097,1055,887,2356517,2268211,1914993
7,4204,4204,2102,31530,1097,1055,887,2357614,2269266,1915880
7,4205,4205,2103,31538,1098,1056,887,2358711,2270321,1916767
7,4206,4206,2103,31545,1098,1056,888,2359809,2271377,1917654
7,4207,4207,2104,31553,1098,1056,888,2360907,2272433,1918542
7,4208,4208,2104,31560,1098,1056,888,2362005,2273489,1919430
7,4209,4209,2105,31568,1099,1057,888,2363103,2274545,1920318
7,4210,4210,2105,31575,1099,1057,888,2364202,2275602,1921206
7,4211,4211,2106,31583,1099,1057,889,2365301,2276659,1922094
7,4212,4212,2106,31590,1099,1057,889,2366400,2277716,1922983
7,4213,4213,2107,31598,1100,1058,889,2367499,2278773,1923872
7,4214,4214,2107,31605,1100,1058,889,2368599,2279831,1924761
7,4215,4215,2108,31613,1100,1058,889,2369699,2280889,1925650
7,4216,4216,2108,31620,1100,1058,890,2370799,2281947,1926539
7,4217,4217,2109,31628,1101,1059,890,2371899,2283005,1927429
7,4218,4218,2109,31635,1101,1059,890,2373000,2284064,1928319
7,4219,4219,2110,31643,1101,1059,890,2374101,2285123,1929209
7,4220,4220,2110,31650,1101,1059,890,2375202,2286182,1930099
7,4221,4221,2111,31658,1102,1059,891,2376303,2287241,1930989
7,4222,4222,2111,31665,1102,1060,891,2377405,2288300,1931880
7,4223,4223,2112,31673,1102,1060,891,2378507,2289360,1932771
7,4224,4224,2112,31680,1102,1060,891,2379609,2290420,1933662
7,4225,4225,2113,31688,1103,1060,891,2380711,2291480,1934553
7,4226,4226,2113,31695,1103,1061,892,2381814,2292540,1935444
7,4227,4227,2114,31703,1103,1061,892,2382917,2293601,1936336
7,4228,4228,2114,31710,1103,1061,892,2384020,2294662,1937228
7,4229,4229,2115,31718,1104,1061,892,2385123,2295723,1938120
7,4230,4230,2115,31725,1104,1062,892,2386227,2296784,1939012
7,4231,4231,2116,31733,1104,1062,893,2387331,2297846,1939904
7,4232,4232,2116,31740,1105,1062,893,2388435,2298908,1940797
7,4233,4233,2117,31748,1105,1062,893,2389540,2299970,1941690
7,4234,4234,2117,31755,1105,1063,893,2390645,2301032,1942583
7,4235,4235,2118,31763,1105,1063,894,2391750,2302095,1943476
7,4236,4236,2118,31770,1106,1063,894,2392855,2303158,1944370
7,4237,4237,2119,31778,1106,1063,894,2393961,2304221,1945264
7,4238,4238,2119,31785,1106,1064,894,2395067,2305284,1946158
7,4239,4239,2120,31793,1106,1064,894,2396173,2306348,1947052
7,4240,4240,2120,31800,1107,1064,895,2397279,2307412,1947946
7,4241,4241,2121,31808,1107,1064,895,2398386,2308476,1948841
7,4242,4242,2121,31815,1107,1065,895,2399493,2309540,1949736
7,4243,4243,2122,31823,1107,1065,895,2400600,2310605,1950631
7,4244,4244,2122,31830,1108,1065,895,2401707,2311670,1951526
7,4245,4245,2123,31838,1108,1065,896,2402815,2312735,1952421
7,4246,4246,2123,31845,1108,1066,896,2403923,2313800,1953317
7,4247,4247,2124,31853,1108,1066,896,2405031,2314866,1954213
7,4248,4248,2124,31860,1109,1066,896,2406139,2315932,1955109
7,4249,4249,2125,31868,1109,1066,896,2407248,2316998,1956005
7,4250,4250,2125,31875,1109,1067,897,2408357,2318064,1956901
7,4251,4251,2126,31883,1109,1067,897,2409466,2319131,1957798
7,4252,4252,2126,31890,1110,1067,897,2410575,2320198,1958695
7,4253,4253,2127,31898,1110,1067,897,2411685,2321265,1959592
7,4254,4254,2127,31905,1110,1068,897,2412795,2322332,1960489
7,4255,4255,2128,31913,1110,1068,898,2413905,2323400,1961386
7,4256,4256,2128,31920,1111,1068,898,2415015,2324468,1962284
7,4257,4257,2129,31928,1111,1068,898,2416126,2325536,1963182
7,4258,4258,2129,31935,1111,1069,898,2417237,2326604,1964080
7,4259,4259,2130,31943,1111,1069,898,2418348,2327673,1964978
7,4260,4260,2130,31950,1112,1069,899,2419459,2328742,1965876
7,4261,4261,2131,31958,1112,1069,899,2420571,2329811,1966775
7,4262,4262,2131,31965,1112,1070,899,2421683,2330880,1967674
7,4263,4263,2132,31973,1112,1070,899,2422795,2331950,1968573
7,4264,4264,2132,31980,1113,1070,899,2423907,2333020,1969472
7,4265,4265,2133,31988,1113,1070,900,2425020,2334090,1970371
7,4266,4266,2133,31995,1113,1071,900,2426133,2335160,1971271
7,4267,4267,2134,32003,1113,1071,900,2427246,2336231,1972171
7,4268,4268,2134,32010,1114,1071,900,2428359,2337302,1973071
7,4269,4269,2135,32018,1114,1071,900,2429473,2338373,1973971
7,4270,4270,2135,32025,1114,1072,901,2430587,2339444,1974871
7,4271,4271,2136,32033,1114,1072,901,2431701,2340516,1975772
7,4272,4272,2136,32040,1115,1072,901,2432815,2341588,1976673
7,4273,4273,2137,32048,1115,1072,901,2433930,2342660,1977574
7,4274,4274,2137,32055,1115,1072,902,2435045,2343732,1978475
7,4275,4275,2138,32063,1115,1073,902,2436160,2344804,1979377
7,4276,4276,2138,32070,1116,1073,902,2437275,2345877,1980279
7,4277,4277,2139,32078,1116,1073,902,2438391,2346950,1981181
7,4278,4278,2139,32085,1116,1073,902,2439507,2348023,1982083
7,4279,4279,2140,32093,1117,1074,903,2440623,2349096,1982985
7,4280,4280,2140,32100,1117,1074,903,2441740,2350170,1983888
7,4281,4281,2141,32108,1117,1074,903,2442857,2351244,1984791
7,4282,4282,2141,32115,1117,1074,903,2443974,2352318,1985694
7,4283,4283,2142,32123,1118,1075,903,2445091,2353392,1986597
7,4284,4284,2142,32130,1118,1075,904,2446209,2354467,1987500
7,4285,4285,2143,32138,1118,1075,904,2447327,2355542,1988404
7,4286,4286,2143,32145,1118,1075,904,2448445,2356617,1989308
7,4287,4287,2144,32153,1119,1076,904,2449563,2357692,1990212
7,4288,4288,2144,32160,1119,1076,904,2450682,2358768,1991116
7,4289,4289,2145,32168,1119,1076,905,2451801,2359844,1992020
7,4290,4290,2145,32175,1119,1076,905,2452920,2360920,1992925
7,4291,4291,2146,32183,1120,1077,905,2454039,2361996,1993830
7,4292,4292,2146,32190,1120,1077,905,2455159,2363073,1994735
7,4293,4293,2147,32198,1120,1077,905,2456279,2364150,1995640
7,4294,4294,2147,32205,1120,1077,906,2457399,2365227,1996545
7,4295,4295,2148,32213,1121,1078,906,2458519,2366304,1997451
7,4296,4296,2148,32220,1121,1078,906,2459640,2367382,1998357
7,4297,4297,2149,32228,1121,1078,906,2460761,2368460,1999263
7,4298,4298,2149,32235,1121,1078,906,2461882,2369538,2000169
7,4299,4299,2150,32243,1122,1079,907,2463003,2370616,2001075
7,4300,4300,2150,32250,1122,1079,907,2464125,2371695,2001982
7,4301,4301,2151,32258,1122,1079,907,2465247,2372774,2002889
7,4302,4302,2151,32265,1122,1079,907,2466369,2373853,2003796
7,4303,4303,2152,32273,1123,1080,907,2467491,2374932,2004703
7,4304,4304,2152,32280,1123,1080,908,2468614,2376012,2005610
7,4305,4305,2153,32288,1123,1080,908,2469737,2377092,2006518
7,4306,4306,2153,32295,1123,1080,908,2470860,2378172,2007426
7,4307,4307,2154,32303,1124,1081,908,2471983,2379252,2008334
7,4308,4308,2154,32310,1124,1081,909,2473107,2380333,2009242
7,4309,4309,2155,32318,1124,1081,909,2474231,2381414,2010151
7,4310,4310,2155,32325,1124,1081,909,2475355,2382495,2011060
7,4311,4311,2156,32333,1125,1082,909,2476479,2383576,2011969
7,4312,4312,2156,32340,1125,1082,909,2477604,2384658,2012878
7,4313,4313,2157,32348,1125,1082,910,2478729,2385740,2013787
7,4314,4314,2157,32355,1125,1082,910,2479854,2386822,2014697
7,4315,4315,2158,32363,1126,1083,910,2480979,2387904,2015607
7,4316,4316,2158,32370,1126,1083,910,2482105,2388987,2016517
7,4317,4317,2159,32378,1126,1083,910,2483231,2390070,2017427
7,4318,4318,2159,32385,1126,1083,911,2484357,2391153,2018337
7,4319,4319,2160,32393,1127,1084,911,2485483,2392236,2019248
7,4320,4320,2160,32400,1127,1084,911,2486610,2393320,2020159
7,4321,4321,2161,32408,1127,1084,911,2487737,2394404,2021070
7,4322,4322,2161,32415,1127,1084,911,2488864,2395488,2021981
7,4323,4323,2162,32423,1128,1084,912,2489991,2396572,2022892
7,4324,4324,2162,32430,1128,1085,912,2491119,2397656,2023804
7,4325,4325,2163,32438,1128,1085,912,2492247,2398741,2024716
7,4326,4326,2163,32445,1128,1085,912,2493375,2399826,2025628
7,4327,4327,2164,32453,1129,1085,912,2494503,2400911,2026540
7,4328,4328,2164,32460,1129,1086,913,2495632,2401996,2027452
7,4329,4329,2165,32468,1129,1086,913,2496761,2403082,2028365
7,4330,4330,2165,32475,1130,1086,913,2497890,2404168,2029278
7,4331,4331,2166,32483,1130,1086,913,2499020,2405254,2030191
7,4332,4332,2166,32490,1130,1087,913,2500150,2406340,2031104
7,4333,4333,2167,32498,1130,1087,914,2501280,2407427,2032017
7,4334,4334,2167,32505,1131,1087,914,2502410,2408514,2032931
7,4335,4335,2168,32513,1131,1087,914,2503541,2409601,2033845
7,4336,4336,2168,32520,1131,1088,914,2504672,2410688,2034759
7,4337,4337,2169,32528,1131,1088,914,2505803,2411776,2035673
7,4338,4338,2169,32535,1132,1088,915,2506934,2412864,2036587
7,4339,4339,2170,32543,1132,1088,915,2508066,2413952,2037502
7,4340,4340,2170,32550,1132,1089,915,2509198,2415040,2038417
7,4341,4341,2171,32558,1132,1089,915,2510330,2416129,2039332
7,4342,4342,2171,32565,1133,1089,915,2511462,2417218,2040247
7,4343,4343,2172,32573,1133,1089,916,2512595,2418307,2041162
7,4344,4344,2172,32580,1133,1090,916,2513728,2419396,2042078
7,4345,4345,2173,32588,1133,1090,916,2514861,2420486,2042994
7,4346,4346,2173,32595,1134,1090,916,2515994,2421576,2043910
7,4347,4347,2174,32603,1134,1090,917,2517128,2422666,2044826
7,4348,4348,2174,32610,1134,1091,917,2518262,2423756,2045743
7,4349,4349,2175,32618,1134,1091,917,2519396,2424847,2046660
7,4350,4350,2175,32625,1135,1091,917,2520530,2425938,2047577
7,4351,4351,2176,32633,1135,1091,917,2521665,2427029,2048494
7,4352,4352,2176,32640,1135,1092,918,2522800,2428120,2049411
7,4353,4353,2177,32648,1135,1092,918,2523935,2429212,2050329
7,4354,4354,2177,32655,1136,1092,918,2525070,2430304,2051247
7,4355,4355,2178,32663,1136,1092,918,2526206,2431396,2052165
7,4356,4356,2178,32670,1136,1093,918,2527342,2432488,2053083
7,4357,4357,2179,32678,1136,1093,919,2528478,2433581,2054001
7,4358,4358,2179,32685,1137,1093,919,2529614,2434674,2054920
7,4359,4359,2180,32693,1137,1093,919,2530751,2435767,2055839
7,4360,4360,2180,32700,1137,1094,919,2531888,2436860,2056758
7,4361,4361,2181,32708,1137,1094,919,2533025,2437954,2057677
7,4362,4362,2181,32715,1138,1094,920,2534162,2439048,2058596
7,4363,4363,2182,32723,1138,1094,920,2535300,2440142,2059516
7,4364,4364,2182,32730,1138,1095,920,2536438,2441236,2060436
7,4365,4365,2183,32738,1138,1095,920,2537576,2442331,2061356
7,4366,4366,2183,32745,1139,1095,920,2538714,2443426,2062276
7,4367,4367,2184,32753,1139,1095,921,2539853,2444521,2063196
7,4368,4368,2184,32760,1139,1096,921,2540992,2445616,2064117
7,4369,4369,2185,32768,1139,1096,921,2542131,2446712,2065038
7,4370,4370,2185,32775,1140,1096,921,2543270,2447808,2065959
7,4371,4371,2186,32783,1140,1096,921,2544410,2448904,2066880
7,4372,4372,2186,32790,1140,1097,922,2545550,2450000,2067801
7,4373,4373,2187,32798,1140,1097,922,2546690,2451097,2068723
7,4374,4374,2187,32805,1141,1097,922,2547830,2452194,2069645
7,4375,4375,2188,32813,1141,1097,922,2548971,2453291,2070567
7,4376,4376,2188,32820,1141,1097,922,2550112,2454388,2071489
7,4377,4377,2189,32828,1142,1098,923,2551253,2455485,2072411
7,4378,4378,2189,32835,1142,1098,923,2552395,2456583,2073334
7,4379,4379,2190,32843,1142,1098,923,2553537,2457681,2074257
7,4380,4380,2190,32850,1142,1098,923,2554679,2458779,2075180
7,4381,4381,2191,32858,1143,1099,923,2555821,2459877,2076103
7,4382,4382,2191,32865,1143,1099,924,2556964,2460976,2077026
7,4383,4383,2192,32873,1143,1099,924,2558107,2462075,2077950
7,4384,4384,2192,32880,1143,1099,924,2559250,2463174,2078874
7,4385,4385,2193,32888,1144,1100,924,2560393,2464273,2079798
7,4386,4386,2193,32895,1144,1100,925,2561537,2465373,2080722
7,4387,4387,2194,32903,1144,1100,925,2562681,2466473,2081647
7,4388,4388,2194,32910,1144,1100,925,2563825,2467573,2082572
7,4389,4389,2195,32918,1145,1101,925,2564969,2468673,2083497
7,4390,4390,2195,32925,1145,1101,925,2566114,2469774,2084422
7,4391,4391,2196,32933,1145,1101,926,2567259,2470875,2085347
7,4392,4392,2196,32940,1145,1101,926,2568404,2471976,2086273
7,4393,4393,2197,32948,1146,1102,926,2569549,2473077,2087199
7,4394,4394,2197,32955,1146,1102,926,2570695,2474179,2088125
7,4395,4395,2198,32963,1146,1102,926,2571841,2475281,2089051
7,4396,4396,2198,32970,1146,1102,927,2572987,2476383,2089977
7,4397,4397,2199,32978,1147,1103,927,2574133,2477485,2090904
7,4398,4398,2199,32985,1147,1103,927,2575280,2478588,2091831
7,4399,4399,2200,32993,1147,1103,927,2576427,2479691,2092758
7,4400,4400,2200,33000,1147,1103,927,2577574,2480794,2093685
7,4401,4401,2201,33008,1148,1104,928,2578721,2481897,2094612
7,4402,4402,2201,33015,1148,1104,928,2579869,2483001,2095540
7,4403,4403,2202,33023,1148,1104,928,2581017,2484105,2096468
7,4404,4404,2202,33030,1148,1104,928,2582165,2485209,2097396
7,4405,4405,2203,33038,1149,1105,928,2583313,2486313,2098324
7,4406,4406,2203,33045,1149,1105,929,2584462,2487418,2099252
7,4407,4407,2204,33053,1149,1105,929,2585611,2488523,2100181
7,4408,4408,2204,33060,1149,1105,929,2586760,2489628,2101110
7,4409,4409,2205,33068,1150,1106,929,2587909,2490733,2102039
7,4410,4410,2205,33075,1150,1106,929,2589059,2491839,2102968
7,4411,4411,2206,33083,1150,1106,930,2590209,2492945,2103897
7,4412,4412,2206,33090,1150,1106,930,2591359,2494051,2104827
7,4413,4413,2207,33098,1151,1107,930,2592509,2495157,2105757
7,4414,4414,2207,33105,1151,1107,930,2593660,2496264,2106687
7,4415,4415,2208,33113,1151,1107,930,2594811,2497371,2107617
7,4416,4416,2208,33120,1151,1107,931,2595962,2498478,2108547
7,4417,4417,2209,33128,1152,1108,931,2597113,2499585,2109478
7,4418,4418,2209,33135,1152,1108,931,2598265,2500693,2110409
7,4419,4419,2210,33143,1152,1108,931,2599417,2501801,2111340
7,4420,4420,2210,33150,1152,1108,931,2600569,2502909,2112271
7,4421,4421,2211,33158,1153,1109,932,2601721,2504017,2113202
7,4422,4422,2211,33165,1153,1109,932,2602874,2505126,2114134
7,4423,4423,2212,33173,1153,1109,932,2604027,2506235,2115066
7,4424,4424,2212,33180,1154,1109,932,2605180,2507344,2115998
7,4425,4425,2213,33188,1154,1110,933,2606334,2508453,2116930
7,4426,4426,2213,33195,1154,1110,933,2607488,2509563,2117863
7,4427,4427,2214,33203,1154,1110,933,2608642,2510673,2118796
7,4428,4428,2214,33210,1155,1110,933,2609796,2511783,2119729
7,4429,4429,2215,33218,1155,1110,933,2610951,2512893,2120662
7,4430,4430,2215,33225,1155,1111,934,2612106,2514003,2121595
7,4431,4431,2216,33233,1155,1111,934,2613261,2515114,2122529
7,4432,4432,2216,33240,1156,1111,934,2614416,2516225,2123463
7,4433,4433,2217,33248,1156,1111,934,2615572,2517336,2124397
7,4434,4434,2217,33255,1156,1112,934,2616728,2518447,2125331
7,4435,4435,2218,33263,1156,1112,935,2617884,2519559,2126265
7,4436,4436,2218,33270,1157,1112,935,2619040,2520671,2127200
7,4437,4437,2219,33278,1157,1112,935,2620197,2521783,2128135
7,4438,4438,2219,33285,1157,1113,935,2621354,2522895,2129070
7,4439,4439,2220,33293,1157,1113,935,2622511,2524008,2130005
7,4440,4440,2220,33300,1158,1113,936,2623668,2525121,2130940
7,4441,4441,2221,33308,1158,1113,936,2624826,2526234,2131876
7,4442,4442,2221,33315,1158,1114,936,2625984,2527347,2132812
7,4443,4443,2222,33323,1158,1114,936,2627142,2528461,2133748
7,4444,4444,2222,33330,1159,1114,936,2628300,2529575,2134684
7,4445,4445,2223,33338,1159,1114,937,2629459,2530689,2135620
7,4446,4446,2223,33345,1159,1115,937,2630618,2531803,2136557
7,4447,4447,2224,33353,1159,1115,937,2631777,2532918,2137494
7,4448,4448,2224,33360,1160,1115,937,2632936,2534033,2138431
7,4449,4449,2225,33368,1160,1115,937,2634096,2535148,2139368
7,4450,4450,2225,33375,1160,1116,938,2635256,2536263,2140305
7,4451,4451,2226,33383,1160,1116,938,2636416,2537379,2141243
7,4452,4452,2226,33390,1161,1116,938,2637576,2538495,2142181
7,4453,4453,2227,33398,1161,1116,938,2638737,2539611,2143119
7,4454,4454,2227,33405,1161,1117,938,2639898,2540727,2144057
7,4455,4455,2228,33413,1161,1117,939,2641059,2541844,2144995
7,4456,4456,2228,33420,1162,1117,939,2642220,2542961,2145934
7,4457,4457,2229,33428,1162,1117,939,2643382,2544078,2146873
7,4458,4458,2229,33435,1162,1118,939,2644544,2545195,2147812
7,4459,4459,2230,33443,1162,1118,939,2645706,2546313,2148751
7,4460,4460,2230,33450,1163,1118,940,2646868,2547431,2149690
7,4461,4461,2231,33458,1163,1118,940,2648031,2548549,2150630
7,4462,4462,2231,33465,1163,1119,940,2649194,2549667,2151570
7,4463,4463,2232,33473,1163,1119,940,2650357,2550786,2152510
7,4464,4464,2232,33480,1164,1119,941,2651520,2551905,2153450
7,4465,4465,2233,33488,1164,1119,941,2652684,2553024,2154391
7,4466,4466,2233,33495,1164,1120,941,2653848,2554143,2155332
7,4467,4467,2234,33503,1164,1120,941,2655012,2555263,2156273
7,4468,4468,2234,33510,1165,1120,941,2656176,2556383,2157214
7,4469,4469,2235,33518,1165,1120,942,2657341,2557503,2158155
7,4470,4470,2235,33525,1165,1121,942,2658506,2558623,2159097
7,4471,4471,2236,33533,1165,1121,942,2659671,2559744,2160039
7,4472,4472,2236,33540,1166,1121,942,2660836,2560865,2160981
7,4473,4473,2237,33548,1166,1121,942,2662002,2561986,2161923
7,4474,4474,2237,33555,1166,1122,943,2663168,2563107,2162865
7,4475,4475,2238,33563,1167,1122,943,2664334,2564229,2163808
7,4476,4476,2238,33570,1167,1122,943,2665501,2565351,2164751
7,4477,4477,2239,33578,1167,1122,943,2666668,2566473,2165694
7,4478,4478,2239,33585,1167,1123,943,2667835,2567595,2166637
7,4479,4479,2240,33593,1168,1123,944,2669002,2568718,2167580
7,4480,4480,2240,33600,1168,1123,944,2670170,2569841,2168524
7,4481,4481,2241,33608,1168,1123,944,2671338,2570964,2169468
7,4482,4482,2241,33615,1168,1123,944,2672506,2572087,2170412
7,4483,4483,2242,33623,1169,1124,944,2673674,2573210,2171356
7,4484,4484,2242,33630,1169,1124,945,2674843,2574334,2172300
7,4485,4485,2243,33638,1169,1124,945,2676012,2575458,2173245
7,4486,4486,2243,33645,1169,1124,945,2677181,2576582,2174190
7,4487,4487,2244,33653,1170,1125,945,2678350,2577706,2175135
7,4488,4488,2244,33660,1170,1125,945,2679520,2578831,2176080
7,4489,4489,2245,33668,1170,1125,946,2680690,2579956,2177025
7,4490,4490,2245,33675,1170,1125,946,2681860,2581081,2177971
7,4491,4491,2246,33683,1171,1126,946,2683030,2582206,2178917
7,4492,4492,2246,33690,1171,1126,946,2684201,2583332,2179863
7,4493,4493,2247,33698,1171,1126,946,2685372,2584458,2180809
7,4494,4494,2247,33705,1171,1126,947,2686543,2585584,2181755
7,4495,4495,2248,33713,1172,1127,947,2687714,2586710,2182702
7,4496,4496,2248,33720,1172,1127,947,2688886,2587837,2183649
7,4497,4497,2249,33728,1172,1127,947,2690058,2588964,2184596
7,4498,4498,2249,33735,1172,1127,947,2691230,2590091,2185543
7,4499,4499,2250,33743,1173,1128,948,2692402,2591218,2186490
7,4500,4500,2250,33750,1173,1128,948,2693575,2592346,2187438
7,4501,4501,2251,33758,1173,1128,948,2694748,2593474,2188386
7,4502,4502,2251,33765,1173,1128,948,2695921,2594602,2189334
7,4503,4503,2252,33773,1174,1129,949,2697094,2595730,2190282
7,4504,4504,2252,33780,1174,1129,949,2698268,2596859,2191231
